province,regency,district,village,postal
"Nusa Tenggara Barat","Kabupaten Lombok Utara","Bayan","Andalan","83354"
"Nusa Tenggara Barat","Kabupaten Lombok Utara","Bayan","Batu Rakit","83354"
"Nusa Tenggara Barat","Kota Mataram","Ampenan","Dayan Peken","83118"
"Nusa Tenggara Barat","Kota Mataram","Sekarbela","Jempong Baru","83116"
"Nusa Tenggara Barat","Kota Bima","Rasanae Barat","Dara","84119"
"Nusa Tenggara Barat","Kota Bima","Rasanae Timur","Oi Fo'o","84119"
"Nusa Tenggara Barat","Kota Bima","Rasanae Timur","Oimbo","84114"
"Nusa Tenggara Barat","Kota Bima","Asakota","Jatibaru Timur","84119"
"Nusa Tenggara Barat","Kota Bima","Asakota","Ule","84119"
"Nusa Tenggara Timur","Kabupaten Kupang","Kupang Barat","Oematnunu","85351"
"Nusa Tenggara Timur","Kabupaten Kupang","Amarasi","Oenoni Ii","85367"
"Nusa Tenggara Timur","Kabupaten Kupang","Fatuleu","Naunnu","85371"
"Nusa Tenggara Timur","Kabupaten Kupang","Fatuleu","Tolnaku","85371"
"Nusa Tenggara Timur","Kabupaten Kupang","Amfoang Selatan","Oh'aem","85373"
"Nusa Tenggara Timur","Kabupaten Kupang","Amfoang Selatan","Oh'aem Ii","85373"
"Nusa Tenggara Timur","Kabupaten Kupang","Nekamese","Taloetan","85390"
"Nusa Tenggara Timur","Kabupaten Kupang","Nekamese","Bismarak","85390"
"Nusa Tenggara Timur","Kabupaten Kupang","Amabi Oefeto Timur","Oenuntono","85363"
"Nusa Tenggara Timur","Kabupaten Kupang","Amfoang Barat Daya","Bioba Baru","85364"
"Nusa Tenggara Timur","Kabupaten Kupang","Semau Selatan","Onansila","85353"
"Nusa Tenggara Timur","Kabupaten Kupang","Semau Selatan","Naikean","85353"
"Nusa Tenggara Timur","Kabupaten Kupang","Taebenu","Oeltuah","85360"
"Nusa Tenggara Timur","Kabupaten Kupang","Amabi Oefeto","Fatukanutu","85362"
"Nusa Tenggara Timur","Kabupaten Kupang","Amabi Oefeto","Oefeto","85363"
"Nusa Tenggara Timur","Kabupaten Kupang","Amfoang Timur","Netemnanu","85375"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Kota Soe","Karang Sirih","85519"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Mollo Utara","O'besi","85552"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Mollo Utara","Halmei","85552"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Mollo Utara","Kokfe'u","85552"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Mollo Utara","To'fen","85552"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Mollo Utara","To'manat","85552"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Amanuban Timur","Oe'ekam","85572"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Amanuban Tengah","Oe'ekam","85571"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Amanatun Selatan","Nunle'u","85573"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Amanatun Selatan","Kuale'u","85573"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Amanatun Selatan","To'i","85573"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Amanatun Utara","Fotilo","85574"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Ki'e","Pilli","85575"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Ki'e","Falas","85575"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Ki'e","Naile'u","85575"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Polen","Mnesatbubuk","85545"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Batu Putih","Tupan","85565"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Boking","Leonmeni","85584"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Toianas","Sanbet","85578"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Nunkolo","Haineno","85586"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Kolbano","Se'i","85563"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Kot Olin","Kot'olin","85576"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Kot Olin","Fatuat","85576"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Kot Olin","Ponite","85576"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Kot Olin","O'obibi","85576"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Mollo Barat","Oel Uban","85541"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Kok Baun","Sabnala","85577"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Kok Baun","Benehe","85577"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Noebeba","Oe'ekam","85567"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Kuatnana","O'of","85551"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Fautmolo","Nunukhniti","85582"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Fautmolo","Besle'u","85582"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Mollo Tengah","Nekemunifeto","85543"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Mollo Tengah","Oel'ekam","85543"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Selatan","Nunbena","Lill Ana","85544"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Miomaffo Timur","Keanbaun","85654"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Miomaffo Barat","Neotoko","85661"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Miomaffo Barat","Sa'tab","85661"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Biboki Utara","Boronubaen Timur","85683"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Biboki Utara","Hautaes","85683"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Biboki Utara","Tualena","85683"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Biboki Utara","Taunbaen Timur","85683"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Biboki Utara","Hauteas Barat","85683"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Biboki Anleu","Nonotbatan","85613"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana","Bitauni","85671"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana","Susulaku","85671"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana","Oenbit","85671"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana","Fatu'ana","85671"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana","Botof","85671"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana","Nansean Timur","85671"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana Utara","Humusu Sainiup","85674"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana Utara","Humusu Oekolo","85674"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana Utara","Humusu Wini","85674"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Miomaffo Tengah","Neonasi","85660"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Miomaffo Tengah","Tuabatan Barat","85660"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Bikomi Selatan","Maurisu Tengah","85650"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Bikomi Selatan","Naiola Timur","85650"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Bikomi Tengah","Kuenak","85652"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Bikomi Utara","Faenake","85653"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana Fafinesu","Baunuan","85672"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana Barat","Bannae","85670"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana Barat","Unini","85670"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana Barat","Letneo Selatan","85670"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana Barat","Oabikase","85670"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana Barat","Nifunenas","85670"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana Barat","Subun Bestobe","85670"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana Barat","Subun Tualele","85670"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana Tengah","Letmafo Timur","85673"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Insana Tengah","Oehalo","85673"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Biboki Tan Pah","T'eba Timur","85684"
"Nusa Tenggara Timur","Kabupaten Timor Tengah Utara","Biboki Feotleu","Birunatun","85682"
"Nusa Tenggara Timur","Kabupaten Belu","Tasifeto Timur","Fatuba'a","85771"
"Nusa Tenggara Timur","Kabupaten Belu","Kota Atambua","Kota Atambua","85711"
"Nusa Tenggara Timur","Kabupaten Belu","Raimanuk","Mandeu Raimanus","85760"
"Nusa Tenggara Timur","Kabupaten Belu","Lasiolat","Dualasi Raiulun","85771"
"Nusa Tenggara Timur","Kabupaten Belu","Lamaknen Selatan","Lutha Rato","85770"
"Nusa Tenggara Timur","Kabupaten Belu","Atambua Barat","Bardao","85715"
"Nusa Tenggara Timur","Kabupaten Belu","Atambua Barat","Beirafu","85718"
"Nusa Tenggara Timur","Kabupaten Alor","Alor Barat Laut","O'a Mate","85851"
"Nusa Tenggara Timur","Kabupaten Alor","Alor Barat Laut","Ala'ang","85851"
"Nusa Tenggara Timur","Kabupaten Alor","Alor Selatan","Kelaisi Tengah","85871"
"Nusa Tenggara Timur","Kabupaten Alor","Pantar","Helangdohi","85881"
"Nusa Tenggara Timur","Kabupaten Alor","Alor Tengah Utara","Likwatang","85870"
"Nusa Tenggara Timur","Kabupaten Alor","Alor Tengah Utara","Alim Mebung","85870"
"Nusa Tenggara Timur","Kabupaten Alor","Kabola","Pante Deere","85819"
"Nusa Tenggara Timur","Kabupaten Alor","Pantar Timur","Tereweng","85884"
"Nusa Tenggara Timur","Kabupaten Alor","Pantar Tengah","Tubbe","85883"
"Nusa Tenggara Timur","Kabupaten Alor","Pantar Tengah","Tamakh","85883"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Wulanggitang","Nawakote","86256"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Larantuka","Pukentobi Wangin Bao","86219"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Solor Barat","Nuhalolon","86272"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Solor Barat","Lamawohong","86272"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Solor Timur","Watanhura I","86271"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Solor Timur","Kewuta","86271"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Adonara Barat","Duanur","86263"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Wotan Ulumando","Bliko","86260"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Wotan Ulumando","Demondei","86260"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Adonara Timur","Lamatwelu","86261"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Adonara Timur","Lelen Bala","86261"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Adonara Timur","Saosina","86261"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Kelubagolit","Rodentena","86265"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Kelubagolit","Adolaba","86265"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Witihama","Watoone","86266"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Witihama","Lamabelawa","86266"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Ile Boleng","Nihaone","86253"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Ile Boleng","Lewobelolong","86253"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Ile Boleng","Gayak","86253"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Ile Boleng","Nelelamadike","86253"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Ile Boleng","Bajuntaa","86253"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Ile Boleng","Nelelamawangi Ii","86253"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Solor Selatan","Kalike","86273"
"Nusa Tenggara Timur","Kabupaten Flores Timur","Solor Selatan","Kalike Aimatan","86273"
"Nusa Tenggara Timur","Kabupaten Sikka","Paga","Masabewa","86153"
"Nusa Tenggara Timur","Kabupaten Sikka","Paga","Begu","86153"
"Nusa Tenggara Timur","Kabupaten Sikka","Paga","Kotandelu","86153"
"Nusa Tenggara Timur","Kabupaten Sikka","Paga","Lowolabo","86153"
"Nusa Tenggara Timur","Kabupaten Sikka","Paga","Aebubu","86153"
"Nusa Tenggara Timur","Kabupaten Sikka","Paga","Regapu’u","86153"
"Nusa Tenggara Timur","Kabupaten Sikka","Paga","Rejo","86153"
"Nusa Tenggara Timur","Kabupaten Sikka","Mego","Ratekalo","86113"
"Nusa Tenggara Timur","Kabupaten Sikka","Mego","Ndaimbere","86113"
"Nusa Tenggara Timur","Kabupaten Sikka","Nita","Nangablo","86151"
"Nusa Tenggara Timur","Kabupaten Sikka","Nita","Kara Kabu","86151"
"Nusa Tenggara Timur","Kabupaten Sikka","Nita","Tada Lado","86151"
"Nusa Tenggara Timur","Kabupaten Sikka","Nelle","Nella Lorang","86119"
"Nusa Tenggara Timur","Kabupaten Sikka","Talibura","Bangkoor","86183"
"Nusa Tenggara Timur","Kabupaten Sikka","Talibura","Udek Du’en","86183"
"Nusa Tenggara Timur","Kabupaten Sikka","Talibura","Watu Omok","86183"
"Nusa Tenggara Timur","Kabupaten Sikka","Talibura","Waipaar","86183"
"Nusa Tenggara Timur","Kabupaten Sikka","Talibura","Baokremot","86183"
"Nusa Tenggara Timur","Kabupaten Sikka","Talibura","Henga","86183"
"Nusa Tenggara Timur","Kabupaten Sikka","Talibura","Likonggete","86183"
"Nusa Tenggara Timur","Kabupaten Sikka","Talibura","Watubaing","86183"
"Nusa Tenggara Timur","Kabupaten Sikka","Talibura","Mamai","86183"
"Nusa Tenggara Timur","Kabupaten Sikka","Waigete","Mahe Kelan","86185"
"Nusa Tenggara Timur","Kabupaten Sikka","Waigete","Egon Buluk","86185"
"Nusa Tenggara Timur","Kabupaten Sikka","Kewapante","Watukobu","86182"
"Nusa Tenggara Timur","Kabupaten Sikka","Bola","Wolonwalu","86171"
"Nusa Tenggara Timur","Kabupaten Sikka","Bola","Bura Bekor","86171"
"Nusa Tenggara Timur","Kabupaten Sikka","Bola","Watukrus","86171"
"Nusa Tenggara Timur","Kabupaten Sikka","Magepanda","Woda Mude","86152"
"Nusa Tenggara Timur","Kabupaten Sikka","Magepanda","Legu Woda","86152"
"Nusa Tenggara Timur","Kabupaten Sikka","Magepanda","Waturia","86152"
"Nusa Tenggara Timur","Kabupaten Sikka","Waiblama","Watu Moning","86184"
"Nusa Tenggara Timur","Kabupaten Sikka","Alok Timur","Perumaan","86116"
"Nusa Tenggara Timur","Kabupaten Sikka","Alok Timur","Gong Bekor","86116"
"Nusa Tenggara Timur","Kabupaten Sikka","Koting","Watu Repa","86116"
"Nusa Tenggara Timur","Kabupaten Sikka","Tana Wawo","Bu Barat","86154"
"Nusa Tenggara Timur","Kabupaten Sikka","Tana Wawo","Bu Nuapu’u","86154"
"Nusa Tenggara Timur","Kabupaten Sikka","Kangae","Balatatatin","86180"
"Nusa Tenggara Timur","Kabupaten Sikka","Doreng","Mahe Tanah","86170"
"Nusa Tenggara Timur","Kabupaten Sikka","Doreng","Pelibaler","86170"
"Nusa Tenggara Timur","Kabupaten Ende","Nangapanda","Tiwerea","86351"
"Nusa Tenggara Timur","Kabupaten Ende","Nangapanda","Jegharangga","86351"
"Nusa Tenggara Timur","Kabupaten Ende","Pulau Ende","Rorurangga","86362"
"Nusa Tenggara Timur","Kabupaten Ende","Pulau Ende","Redorori","86362"
"Nusa Tenggara Timur","Kabupaten Ende","Ende","Tomberabu I","86319"
"Nusa Tenggara Timur","Kabupaten Ende","Ende","Tonggopapa","86319"
"Nusa Tenggara Timur","Kabupaten Ende","Ndona","Wolotolo Timur","86360"
"Nusa Tenggara Timur","Kabupaten Ende","Ndona","Ngaluroga","86360"
"Nusa Tenggara Timur","Kabupaten Ende","Ndona","Manulando","86360"
"Nusa Tenggara Timur","Kabupaten Ende","Wewaria","Ratewati","86353"
"Nusa Tenggara Timur","Kabupaten Ende","Wewaria","Ekolea","86353"
"Nusa Tenggara Timur","Kabupaten Ende","Wolowaru","Niramesi","86373"
"Nusa Tenggara Timur","Kabupaten Ende","Wolowaru","Tana Lo'o","86373"
"Nusa Tenggara Timur","Kabupaten Ende","Wolowaru","Lise Pu'u","86373"
"Nusa Tenggara Timur","Kabupaten Ende","Maurole","Ranakolo Selatan","86381"
"Nusa Tenggara Timur","Kabupaten Ende","Maurole","Detuwulu","86381"
"Nusa Tenggara Timur","Kabupaten Ende","Maukaro","Kamubheka","86352"
"Nusa Tenggara Timur","Kabupaten Ende","Maukaro","Kolikapa","86352"
"Nusa Tenggara Timur","Kabupaten Ende","Lio Timur","Hobatua","86361"
"Nusa Tenggara Timur","Kabupaten Ende","Lio Timur","Wololela A","86361"
"Nusa Tenggara Timur","Kabupaten Ende","Kota Baru","Tou Barat","86111"
"Nusa Tenggara Timur","Kabupaten Ende","Kota Baru","Pise","86111"
"Nusa Tenggara Timur","Kabupaten Ende","Kota Baru","Neotonda","86111"
"Nusa Tenggara Timur","Kabupaten Ende","Kota Baru","Nuanaga","86111"
"Nusa Tenggara Timur","Kabupaten Ende","Kelimutu","Detuena","86318"
"Nusa Tenggara Timur","Kabupaten Ende","Kelimutu","Wolokelo","86318"
"Nusa Tenggara Timur","Kabupaten Ende","Kelimutu","Waturaka","86318"
"Nusa Tenggara Timur","Kabupaten Ende","Detukeli","Watunggere","86371"
"Nusa Tenggara Timur","Kabupaten Ende","Detukeli","Watunggere Marilonga","86371"
"Nusa Tenggara Timur","Kabupaten Ende","Detukeli","Jeo Du'a","86371"
"Nusa Tenggara Timur","Kabupaten Ende","Ndona Timur","Sokoria Selatan","86363"
"Nusa Tenggara Timur","Kabupaten Ende","Ende Utara","Raterua","86310"
"Nusa Tenggara Timur","Kabupaten Ende","Lepembusu Kelisoke","Mukureku Sa'ate","86376"
"Nusa Tenggara Timur","Kabupaten Ngada","Aimere","Foa","86452"
"Nusa Tenggara Timur","Kabupaten Ngada","Aimere","Lekogoko","86452"
"Nusa Tenggara Timur","Kabupaten Ngada","Aimere","Mawwo Kisa","86452"
"Nusa Tenggara Timur","Kabupaten Ngada","Golewa","Dolupore","86461"
"Nusa Tenggara Timur","Kabupaten Ngada","Golewa","Tiwo Toda","86461"
"Nusa Tenggara Timur","Kabupaten Ngada","Golewa","Kelimolo","86461"
"Nusa Tenggara Timur","Kabupaten Ngada","Golewa","Wogo","86461"
"Nusa Tenggara Timur","Kabupaten Ngada","Golewa","Radabata I","86461"
"Nusa Tenggara Timur","Kabupaten Ngada","Golewa","Bodosare","86461"
"Nusa Tenggara Timur","Kabupaten Ngada","Bajawa","Ngadhamana","86413"
"Nusa Tenggara Timur","Kabupaten Ngada","Bajawa","Bolonga","86417"
"Nusa Tenggara Timur","Kabupaten Ngada","Bajawa","Boradho","86413"
"Nusa Tenggara Timur","Kabupaten Ngada","Bajawa","Mukuvoka","86413"
"Nusa Tenggara Timur","Kabupaten Ngada","Bajawa","Ubedolumolo Ii","86413"
"Nusa Tenggara Timur","Kabupaten Ngada","Bajawa","Langagedha I","86418"
"Nusa Tenggara Timur","Kabupaten Ngada","Soa","Masumeli","86422"
"Nusa Tenggara Timur","Kabupaten Ngada","Soa","Waepana I","86422"
"Nusa Tenggara Timur","Kabupaten Ngada","Soa","Lokaweka","86422"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung","Taen Terong I","86419"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung","Taen Terong Ii","86419"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung","Ite Jaya","86419"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung","Wangka Barat","86419"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung","Lengkosambi Tengah","86419"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung","Tadho Timur","86419"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung","Tadho Barat","86419"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung","Tadho Tengah","86419"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung","Sambinasi Tengah","86419"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung","Latung Barat","86419"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung","Rawangkalo I","86419"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung","Rawangkalo Ii","86419"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung","Wakamanga","86419"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung","Lengkosambi Barat Daya","86419"
"Nusa Tenggara Timur","Kabupaten Ngada","Jerebuu","Dariwali I","86451"
"Nusa Tenggara Timur","Kabupaten Ngada","Jerebuu","Wongawea","86451"
"Nusa Tenggara Timur","Kabupaten Ngada","Jerebuu","Bowaru","86451"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung Barat","Wolomeze Ii","86421"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung Barat","Benteng Tawa Ii","86421"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung Barat","Benteng Tawa Iii","86421"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung Barat","Lanamai Ii","86421"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung Barat","Wate","86421"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung Barat","Ngara I","86421"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung Barat","Benteng Tawa Iv","86421"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung Barat","Benteng Tawa V","86421"
"Nusa Tenggara Timur","Kabupaten Ngada","Riung Barat","Nili Waru Sae","86421"
"Nusa Tenggara Timur","Kabupaten Ngada","Bajawa Utara","Bowado","86413"
"Nusa Tenggara Timur","Kabupaten Ngada","Wolomeze","Larilaki","86413"
"Nusa Tenggara Timur","Kabupaten Ngada","Wolomeze","Mulumese","86413"
"Nusa Tenggara Timur","Kabupaten Ngada","Wolomeze","Turaloa Timur","86413"
"Nusa Tenggara Timur","Kabupaten Ngada","Golewa Selatan","Wogowela","86466"
"Nusa Tenggara Timur","Kabupaten Ngada","Golewa Selatan","Were V","86466"
"Nusa Tenggara Timur","Kabupaten Ngada","Golewa Selatan","Were Vi","86466"
"Nusa Tenggara Timur","Kabupaten Ngada","Golewa Selatan","Kezewea I","86466"
"Nusa Tenggara Timur","Kabupaten Ngada","Golewa Selatan","Sadha I","86466"
"Nusa Tenggara Timur","Kabupaten Ngada","Golewa Selatan","Takatunga I","86466"
"Nusa Tenggara Timur","Kabupaten Ngada","Golewa Barat","Bopoma","86460"
"Nusa Tenggara Timur","Kabupaten Ngada","Golewa Barat","Rakalaba I","86460"
"Nusa Tenggara Timur","Kabupaten Ngada","Golewa Barat","Sobo Ii","86460"
"Nusa Tenggara Timur","Kabupaten Ngada","Inerie","Kelitei","86450"
"Nusa Tenggara Timur","Kabupaten Ngada","Inerie","Legeriwu","86450"
"Nusa Tenggara Timur","Kabupaten Ngada","Inerie","Ruto","86450"
"Nusa Tenggara Timur","Kabupaten Ngada","Inerie","Enabhara","86450"
"Nusa Tenggara Timur","Kabupaten Ngada","Inerie","Nagebaru","86450"
"Nusa Tenggara Timur","Kabupaten Manggarai","Wae Rii","Ranaka","86594"
"Nusa Tenggara Timur","Kabupaten Manggarai","Wae Rii","Golo Watu","86594"
"Nusa Tenggara Timur","Kabupaten Manggarai","Wae Rii","Benteng Poco","86594"
"Nusa Tenggara Timur","Kabupaten Manggarai","Ruteng","Poco Likang","86523"
"Nusa Tenggara Timur","Kabupaten Manggarai","Ruteng","Bea Kakor","86523"
"Nusa Tenggara Timur","Kabupaten Manggarai","Langke Rembong","Bangka Nekang","86511"
